
2020-01-03T15:47:14+03:00 ==> Folder: 3 | 
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (1/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (7/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 8 | Gen: (30/50) | TSz: 3 | numG#: 13 | Elapsed: 1.005254098s
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (10/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 6 | Gen: (22/50) | TSz: 3 | numG#: 13 | Elapsed: 1.347367963s
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 5 | Gen: (23/50) | TSz: 3 | numG#: 13 | Elapsed: 1.379859901s
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 2 | Gen: (38/50) | TSz: 3 | numG#: 13 | Elapsed: 664.168484ms
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 4 | Gen: (29/50) | TSz: 3 | numG#: 13 | Elapsed: 935.277583ms
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (10/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (13/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (16/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (19/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (13/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (16/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 9 | Gen: (33/50) | TSz: 3 | numG#: 13 | Elapsed: 825.295825ms
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (34/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (22/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (25/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 0 | Gen: (31/50) | TSz: 3 | numG#: 13 | Elapsed: 1.176208747s
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:42+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (19/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 7 | Gen: (39/50) | TSz: 3 | numG#: 13 | Elapsed: 998.539827ms
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (1/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (22/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 2 | Gen: (39/50) | TSz: 3 | numG#: 13 | Elapsed: 604.268769ms
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (28/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 3 | Gen: (21/50) | TSz: 3 | numG#: 13 | Elapsed: 1.508859762s
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (10/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (1/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (4/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (31/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (13/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (7/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 1 | Gen: (26/50) | TSz: 3 | numG#: 13 | Elapsed: 1.168238552s
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (16/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (10/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 8 | Gen: (31/50) | TSz: 3 | numG#: 13 | Elapsed: 1.168415031s
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 4 | Gen: (30/50) | TSz: 3 | numG#: 13 | Elapsed: 1.009805759s
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 2 | Gen: (40/50) | TSz: 3 | numG#: 13 | Elapsed: 546.345146ms
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 0 | Gen: (32/50) | TSz: 3 | numG#: 13 | Elapsed: 719.668807ms
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (10/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (13/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 9 | Gen: (34/50) | TSz: 3 | numG#: 13 | Elapsed: 919.162904ms
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (16/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 5 | Gen: (24/50) | TSz: 3 | numG#: 13 | Elapsed: 1.36735179s
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (19/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (13/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (22/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:43+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (25/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (16/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (19/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (28/36)
2020-01-03T15:47:44+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (31/36)
